ID,emotion
2998,2
2999,3
3000,6
3001,6
3002,4
3003,0
3004,5
3005,0
3006,4
3007,2
3008,0
3009,5
3010,3
3011,6
3012,4
3013,4
3014,0
3015,6
3016,3
3017,3
3018,4
3019,3
3020,0
3021,0
3022,3
3023,5
3024,2
3025,0
3026,3
3027,3
3028,2
3029,3
3030,2
3031,3
3032,0
3033,5
3034,3
3035,6
3036,5
3037,3
3038,3
3039,5
3040,6
3041,0
3042,6
3043,6
3044,3
3045,4
3046,3
3047,3
3048,3
3049,3
3050,5
3051,4
3052,3
3053,3
3054,6
3055,5
3056,4
3057,3
3058,4
3059,4
3060,2
3061,0
3062,3
3063,6
3064,3
3065,4
3066,6
3067,5
3068,6
3069,2
3070,6
3071,0
3072,4
3073,5
3074,5
3075,4
3076,5
3077,3
3078,2
3079,5
3080,4
3081,6
3082,5
3083,4
3084,3
3085,5
3086,0
3087,2
3088,0
3089,0
3090,4
3091,2
3092,4
3093,3
3094,3
3095,6
3096,0
3097,2
3098,3
3099,6
3100,6
3101,4
3102,3
3103,3
3104,3
3105,3
3106,5
3107,4
3108,4
3109,2
3110,0
3111,4
3112,3
3113,2
3114,3
3115,6
3116,4
3117,4
3118,5
3119,6
3120,0
3121,4
3122,6
3123,4
3124,6
3125,3
3126,4
3127,6
3128,4
3129,4
3130,6
3131,4
3132,6
3133,6
3134,2
3135,4
3136,2
3137,4
3138,3
3139,6
3140,5
3141,0
3142,3
3143,6
3144,4
3145,3
3146,3
3147,2
3148,3
3149,3
3150,3
3151,4
3152,2
3153,3
3154,6
3155,3
3156,4
3157,3
3158,6
3159,0
3160,4
3161,4
3162,3
3163,6
3164,2
3165,0
3166,4
3167,5
3168,4
3169,0
3170,6
3171,0
3172,2
3173,4
3174,3
3175,3
3176,6
3177,5
3178,4
3179,4
3180,4
3181,6
3182,3
3183,6
3184,5
3185,4
3186,4
3187,5
3188,3
3189,3
3190,6
3191,5
3192,4
3193,6
3194,5
3195,2
3196,4
3197,5
3198,0
3199,4
3200,3
3201,4
3202,3
3203,6
3204,3
3205,4
3206,4
3207,4
3208,4
3209,4
3210,4
3211,6
3212,0
3213,0
3214,3
3215,6
3216,0
3217,6
3218,0
3219,6
3220,6
3221,5
3222,6
3223,0
3224,4
3225,3
3226,3
3227,5
3228,0
3229,6
3230,6
3231,0
3232,4
3233,4
3234,6
3235,4
3236,5
3237,3
3238,0
3239,0
3240,0
3241,6
3242,3
3243,3
3244,3
3245,2
3246,4
3247,4
3248,3
3249,4
3250,3
3251,2
3252,3
3253,5
3254,3
3255,6
3256,4
3257,2
3258,3
3259,6
3260,5
3261,0
3262,6
3263,5
3264,3
3265,0
3266,3
3267,2
3268,4
3269,3
3270,0
3271,6
3272,0
3273,6
3274,0
3275,5
3276,4
3277,3
3278,6
3279,3
3280,0
3281,0
3282,3
3283,2
3284,4
3285,3
3286,4
3287,4
3288,6
3289,4
3290,5
3291,6
3292,2
3293,4
3294,4
3295,3
3296,5
3297,4
3298,6
3299,6
3300,6
3301,6
3302,4
3303,3
3304,3
3305,3
3306,4
3307,4
3308,6
3309,4
3310,4
3311,0
3312,4
3313,3
3314,3
3315,0
3316,4
3317,4
3318,4
3319,3
3320,2
3321,0
3322,4
3323,5
3324,3
3325,0
3326,6
3327,2
3328,6
3329,0
3330,6
3331,3
3332,5
3333,3
3334,6
3335,6
3336,4
3337,4
3338,3
3339,3
3340,3
3341,6
3342,6
3343,0
3344,5
3345,6
3346,6
3347,3
3348,4
3349,2
3350,4
3351,4
3352,0
3353,5
3354,6
3355,6
3356,6
3357,0
3358,5
3359,4
3360,3
3361,5
3362,3
3363,0
3364,0
3365,6
3366,0
3367,3
3368,5
3369,6
3370,0
3371,5
3372,3
3373,6
3374,6
3375,4
3376,3
3377,3
3378,0
3379,3
3380,4
3381,4
3382,6
3383,4
3384,3
3385,4
3386,0
3387,3
3388,5
3389,2
3390,5
3391,5
3392,2
3393,5
3394,0
3395,2
3396,4
3397,3
3398,6
3399,3
3400,3
3401,4
3402,4
3403,4
3404,0
3405,4
3406,0
3407,6
3408,6
3409,6
3410,6
3411,5
3412,0
3413,2
3414,3
3415,6
3416,0
3417,2
3418,4
3419,4
3420,0
3421,2
3422,2
3423,6
3424,5
3425,0
3426,3
3427,2
3428,3
3429,0
3430,4
3431,4
3432,3
3433,0
3434,3
3435,4
3436,3
3437,4
3438,5
3439,4
3440,5
3441,0
3442,0
3443,5
3444,5
3445,2
3446,4
3447,2
3448,3
3449,4
3450,6
3451,5
3452,3
3453,0
3454,3
3455,6
3456,3
3457,4
3458,3
3459,3
3460,2
3461,3
3462,0
3463,3
3464,4
3465,5
3466,2
3467,6
3468,5
3469,3
3470,0
3471,5
3472,4
3473,0
3474,3
3475,6
3476,4
3477,3
3478,4
3479,4
3480,3
3481,4
3482,4
3483,6
3484,6
3485,6
3486,3
3487,6
3488,0
3489,6
3490,3
3491,3
3492,0
3493,2
3494,4
3495,4
3496,0
3497,2
3498,0
3499,0
3500,5
3501,4
3502,4
3503,0
3504,5
3505,6
3506,5
3507,0
3508,6
3509,4
3510,2
3511,6
3512,6
3513,4
3514,3
3515,0
3516,3
3517,0
3518,6
3519,3
3520,4
3521,6
3522,6
3523,4
3524,5
3525,6
3526,4
3527,5
3528,3
3529,3
3530,2
3531,3
3532,0
3533,4
3534,6
3535,6
3536,3
3537,2
3538,4
3539,3
3540,3
3541,3
3542,5
3543,3
3544,0
3545,6
3546,5
3547,6
3548,6
3549,3
3550,5
3551,3
3552,0
3553,0
3554,3
3555,3
3556,0
3557,5
3558,5
3559,4
3560,4
3561,6
3562,6
3563,2
3564,6
3565,6
3566,3
3567,4
3568,4
3569,2
3570,0
3571,5
3572,6
3573,6
3574,5
3575,5
3576,5
3577,4
3578,4
3579,0
3580,6
3581,0
3582,6
3583,3
3584,3
3585,4
3586,3
3587,6
3588,6
3589,6
3590,0
3591,4
3592,4
3593,4
3594,4
3595,0
3596,4
3597,3
3598,0
3599,3
3600,3
3601,3
3602,6
3603,4
3604,4
3605,6
3606,0
3607,5
3608,4
3609,0
3610,3
3611,6
3612,0
3613,6
3614,3
3615,2
3616,5
3617,6
3618,6
3619,2
3620,4
3621,6
3622,6
3623,2
3624,0
3625,3
3626,5
3627,4
3628,0
3629,4
3630,6
3631,6
3632,4
3633,4
3634,6
3635,4
3636,3
3637,6
3638,3
3639,3
3640,4
3641,2
3642,3
3643,0
3644,0
3645,5
3646,5
3647,6
3648,6
3649,4
3650,6
3651,5
3652,6
3653,6
3654,0
3655,0
3656,3
3657,5
3658,6
3659,4
3660,0
3661,0
3662,5
3663,4
3664,3
3665,0
3666,6
3667,0
3668,5
3669,3
3670,2
3671,3
3672,5
3673,4
3674,3
3675,6
3676,6
3677,2
3678,3
3679,3
3680,3
3681,5
3682,0
3683,6
3684,6
3685,4
3686,4
3687,5
3688,4
3689,6
3690,5
3691,3
3692,6
3693,6
3694,3
3695,6
3696,2
3697,5
3698,5
3699,3
3700,0
3701,3
3702,0
3703,0
3704,3
3705,6
3706,3
3707,4
3708,3
3709,6
3710,6
3711,3
3712,5
3713,6
3714,4
3715,0
3716,4
3717,3
3718,3
3719,3
3720,6
3721,3
3722,4
3723,2
3724,5
3725,0
3726,6
3727,6
3728,3
3729,0
3730,4
3731,3
3732,3
3733,4
3734,6
3735,6
3736,2
3737,6
3738,6
3739,2
3740,6
3741,6
3742,6
3743,4
3744,3
3745,5
3746,0
3747,4
3748,6
3749,3
3750,2
3751,5
3752,3
3753,6
3754,6
3755,6
3756,4
3757,5
3758,3
3759,6
3760,3
3761,5
3762,0
3763,3
3764,6
3765,0
3766,4
3767,4
3768,0
3769,2
3770,4
3771,6
3772,6
3773,0
3774,6
3775,6
3776,5
3777,6
3778,4
3779,5
3780,3
3781,0
3782,6
3783,4
3784,4
3785,5
3786,5
3787,6
3788,2
3789,3
3790,4
3791,3
3792,4
3793,2
3794,2
3795,4
3796,3
3797,5
3798,4
3799,2
3800,6
3801,6
3802,5
3803,6
3804,0
3805,5
3806,6
3807,0
3808,6
3809,6
3810,4
3811,4
3812,6
3813,5
3814,6
3815,4
3816,2
3817,0
3818,5
3819,3
3820,3
3821,6
3822,3
3823,0
3824,4
3825,2
3826,0
3827,5
3828,3
3829,0
3830,2
3831,6
3832,0
3833,3
3834,5
3835,3
3836,3
3837,4
3838,0
3839,6
3840,2
3841,0
3842,6
3843,4
3844,4
3845,6
3846,3
3847,3
3848,3
3849,6
3850,6
3851,0
3852,3
3853,6
3854,4
3855,5
3856,6
3857,4
3858,2
3859,6
3860,3
3861,2
3862,5
3863,4
3864,4
3865,3
3866,3
3867,6
3868,6
3869,6
3870,0
3871,4
3872,4
3873,3
3874,6
3875,6
3876,0
3877,6
3878,5
3879,6
3880,2
3881,4
3882,3
3883,0
3884,6
3885,0
3886,3
3887,3
3888,4
3889,6
3890,5
3891,0
3892,0
3893,0
3894,6
3895,4
3896,4
3897,4
3898,4
3899,3
3900,6
3901,6
3902,0
3903,5
3904,0
3905,4
3906,3
3907,6
3908,2
3909,4
3910,3
3911,6
3912,6
3913,2
3914,6
3915,2
3916,4
3917,6
3918,4
3919,3
3920,0
3921,3
3922,6
3923,4
3924,6
3925,2
3926,6
3927,2
3928,6
3929,0
3930,0
3931,4
3932,0
3933,6
3934,2
3935,0
3936,3
3937,2
3938,0
3939,0
3940,3
3941,2
3942,0
3943,6
3944,5
3945,6
3946,4
3947,3
3948,4
3949,3
3950,5
3951,3
3952,3
3953,4
3954,0
3955,3
3956,4
3957,4
3958,6
3959,6
3960,2
3961,3
3962,3
3963,3
3964,4
3965,4
3966,4
3967,5
3968,3
3969,6
3970,3
3971,6
3972,5
3973,0
3974,6
3975,6
3976,0
3977,6
3978,3
3979,3
3980,6
3981,5
3982,3
3983,2
3984,4
3985,6
3986,4
3987,4
3988,2
3989,0
3990,6
3991,3
3992,6
3993,5
3994,6
3995,6
3996,6
3997,2
3998,6
3999,4
4000,3
4001,4
4002,0
4003,0
4004,6
4005,5
4006,6
4007,6
4008,5
4009,4
4010,0
4011,4
4012,0
4013,3
4014,0
4015,3
4016,6
4017,2
4018,6
4019,5
4020,3
4021,6
4022,6
4023,4
4024,3
4025,3
4026,2
4027,4
4028,6
4029,3
4030,2
4031,4
4032,6
4033,3
4034,6
4035,6
4036,4
4037,0
4038,3
4039,3
4040,4
4041,5
4042,6
4043,0
4044,4
4045,2
4046,4
4047,0
4048,5
4049,3
4050,4
4051,0
4052,6
4053,4
4054,5
4055,3
4056,3
4057,4
4058,4
4059,3
4060,4
4061,3
4062,6
4063,2
4064,4
4065,3
4066,5
4067,0
4068,0
4069,0
4070,0
4071,6
4072,5
4073,3
4074,6
4075,6
4076,6
4077,5
4078,6
4079,6
4080,4
4081,4
4082,0
4083,4
4084,6
4085,6
4086,2
4087,2
4088,3
4089,3
4090,2
4091,4
4092,3
4093,4
4094,3
4095,0
4096,5
4097,6
4098,5
4099,0
4100,3
4101,4
4102,0
4103,4
4104,0
4105,4
4106,4
4107,5
4108,3
4109,6
4110,2
4111,5
4112,4
4113,2
4114,6
4115,6
4116,5
4117,6
4118,3
4119,3
4120,0
4121,4
4122,3
4123,5
4124,3
4125,2
4126,3
4127,3
4128,4
4129,3
4130,3
4131,4
4132,6
4133,0
4134,6
4135,4
4136,3
4137,3
4138,3
4139,6
4140,4
4141,0
4142,2
4143,6
4144,4
4145,4
4146,6
4147,0
4148,4
4149,0
4150,0
4151,3
4152,3
4153,2
4154,3
4155,6
4156,3
4157,2
4158,2
4159,5
4160,3
4161,4
4162,6
4163,6
4164,6
4165,0
4166,6
4167,5
4168,0
4169,4
4170,5
4171,5
4172,0
4173,0
4174,3
4175,3
4176,5
4177,2
4178,3
4179,3
4180,4
4181,0
4182,6
4183,2
4184,3
4185,4
4186,3
4187,4
4188,3
4189,3
4190,4
4191,3
4192,6
4193,6
4194,3
4195,6
4196,3
4197,6
4198,0
4199,2
4200,4
4201,6
4202,0
4203,3
4204,0
4205,3
4206,4
4207,0
4208,4
4209,3
4210,0
4211,2
4212,6
4213,6
4214,2
4215,4
4216,5
4217,5
4218,4
4219,0
4220,6
4221,4
4222,3
4223,0
4224,4
4225,2
4226,0
4227,3
4228,3
4229,0
4230,6
4231,6
4232,5
4233,6
4234,3
4235,5
4236,0
4237,6
4238,4
4239,4
4240,5
4241,3
4242,3
4243,4
4244,3
4245,3
4246,4
4247,3
4248,6
4249,6
4250,3
4251,0
4252,0
4253,4
4254,0
4255,5
4256,0
4257,4
4258,6
4259,3
4260,5
4261,4
4262,0
4263,3
4264,6
4265,3
4266,4
4267,3
4268,0
4269,4
4270,6
4271,6
4272,3
4273,0
4274,4
4275,3
4276,0
4277,5
4278,3
4279,0
4280,5
4281,5
4282,4
4283,2
4284,0
4285,3
4286,0
4287,6
4288,5
4289,3
4290,3
4291,0
4292,2
4293,3
4294,4
4295,6
4296,0
4297,0
4298,3
4299,0
4300,3
4301,3
4302,3
4303,6
4304,6
4305,3
4306,4
4307,2
4308,3
4309,3
4310,6
4311,2
4312,4
4313,5
4314,6
4315,6
4316,3
4317,5
4318,4
4319,5
4320,6
4321,3
4322,3
4323,0
4324,3
4325,4
4326,0
4327,0
4328,4
4329,6
4330,6
4331,2
4332,0
4333,3
4334,5
4335,3
4336,0
4337,5
4338,3
4339,4
4340,0
4341,6
4342,6
4343,2
4344,5
4345,0
4346,0
4347,5
4348,4
4349,3
4350,4
4351,2
4352,4
4353,4
4354,6
4355,6
4356,0
4357,3
4358,3
4359,5
4360,3
4361,6
4362,4
4363,3
4364,5
4365,4
4366,3
4367,6
4368,6
4369,0
4370,3
4371,5
4372,0
4373,4
4374,2
4375,4
4376,3
4377,6
4378,4
4379,3
4380,0
4381,4
4382,2
4383,3
4384,3
4385,3
4386,3
4387,5
4388,6
4389,2
4390,2
4391,3
4392,4
4393,3
4394,3
4395,6
4396,3
4397,0
4398,5
4399,3
4400,0
4401,4
4402,6
4403,2
4404,6
4405,4
4406,0
4407,0
4408,3
4409,0
4410,0
4411,0
4412,0
4413,6
4414,3
4415,3
4416,6
4417,3
4418,3
4419,0
4420,2
4421,2
4422,4
4423,2
4424,6
4425,6
4426,6
4427,3
4428,4
4429,0
4430,3
4431,2
4432,6
4433,6
4434,2
4435,5
4436,3
4437,4
4438,3
4439,5
4440,6
4441,4
4442,6
4443,3
4444,6
4445,3
4446,4
4447,4
4448,5
4449,3
4450,2
4451,6
4452,2
4453,3
4454,5
4455,4
4456,3
4457,2
4458,3
4459,3
4460,3
4461,2
4462,0
4463,2
4464,5
4465,2
4466,3
4467,3
4468,3
4469,5
4470,4
4471,6
4472,5
4473,4
4474,0
4475,5
4476,5
4477,6
4478,6
4479,6
4480,3
4481,5
4482,0
4483,4
4484,5
4485,0
4486,3
4487,4
4488,4
4489,6
4490,3
4491,6
4492,4
4493,0
4494,4
4495,3
4496,2
4497,3
4498,0
4499,3
4500,4
4501,0
4502,0
4503,5
4504,3
4505,6
4506,3
4507,2
4508,3
4509,4
4510,4
4511,4
4512,3
4513,4
4514,6
4515,2
4516,0
4517,3
4518,5
4519,4
4520,3
4521,3
4522,3
4523,3
4524,5
4525,0
4526,6
4527,6
4528,2
4529,4
4530,0
4531,4
4532,3
4533,5
4534,5
4535,5
4536,4
4537,5
4538,3
4539,6
4540,5
4541,4
4542,2
4543,5
4544,3
4545,6
4546,4
4547,6
4548,4
4549,5
4550,6
4551,2
4552,0
4553,3
4554,4
4555,3
4556,4
4557,4
4558,3
4559,3
4560,0
4561,2
4562,4
4563,3
4564,6
4565,0
4566,3
4567,3
4568,0
4569,3
4570,3
4571,4
4572,4
4573,4
4574,6
4575,3
4576,4
4577,6
4578,6
4579,2
4580,3
4581,4
4582,5
4583,4
4584,0
4585,3
4586,4
4587,4
4588,3
4589,3
4590,3
4591,2
4592,3
4593,3
4594,0
4595,0
4596,2
4597,6
4598,5
4599,0
4600,3
4601,4
4602,6
4603,6
4604,6
4605,5
4606,5
4607,4
4608,5
4609,6
4610,5
4611,3
4612,4
4613,0
4614,3
4615,3
4616,5
4617,3
4618,5
4619,4
4620,0
4621,5
4622,6
4623,4
4624,5
4625,2
4626,4
4627,3
4628,6
4629,6
4630,3
4631,6
4632,6
4633,4
4634,3
4635,6
4636,4
4637,5
4638,6
4639,5
4640,2
4641,4
4642,4
4643,6
4644,0
4645,3
4646,0
4647,4
4648,2
4649,3
4650,0
4651,2
4652,3
4653,6
4654,3
4655,4
4656,5
4657,0
4658,3
4659,3
4660,3
4661,6
4662,6
4663,4
4664,0
4665,4
4666,5
4667,3
4668,5
4669,6
4670,5
4671,4
4672,3
4673,6
4674,6
4675,4
4676,2
4677,5
4678,3
4679,1
4680,2
4681,5
4682,6
4683,3
4684,3
4685,5
4686,2
4687,0
4688,4
4689,4
4690,6
4691,4
4692,4
4693,0
4694,5
4695,6
4696,6
4697,2
4698,4
4699,3
4700,4
4701,4
4702,2
4703,5
4704,6
4705,3
4706,6
4707,3
4708,4
4709,3
4710,6
4711,5
4712,4
4713,6
4714,3
4715,3
4716,6
4717,6
4718,2
4719,2
4720,6
4721,5
4722,4
4723,5
4724,4
4725,0
4726,6
4727,6
4728,4
4729,6
4730,6
4731,5
4732,2
4733,3
4734,3
4735,2
4736,4
4737,4
4738,6
4739,4
4740,0
4741,0
4742,0
4743,3
4744,6
4745,5
4746,4
4747,3
4748,5
4749,6
4750,5
4751,6
4752,3
4753,2
4754,6
4755,3
4756,3
4757,6
4758,2
4759,0
4760,6
4761,3
4762,3
4763,6
4764,3
4765,5
4766,2
4767,6
4768,3
4769,2
4770,2
4771,3
4772,3
4773,4
4774,4
4775,5
4776,0
4777,3
4778,4
4779,6
4780,0
4781,6
4782,6
4783,3
4784,4
4785,6
4786,0
4787,6
4788,6
4789,2
4790,0
4791,0
4792,5
4793,5
4794,3
4795,6
4796,3
4797,4
4798,4
4799,3
4800,3
4801,6
4802,4
4803,5
4804,4
4805,4
4806,6
4807,4
4808,4
4809,6
4810,3
4811,0
4812,6
4813,6
4814,4
4815,3
4816,3
4817,3
4818,4
4819,3
4820,6
4821,0
4822,3
4823,3
4824,3
4825,3
4826,4
4827,4
4828,6
4829,0
4830,4
4831,0
4832,3
4833,3
4834,0
4835,0
4836,3
4837,4
4838,5
4839,4
4840,2
4841,4
4842,4
4843,3
4844,3
4845,5
4846,6
4847,4
4848,4
4849,4
4850,4
4851,4
4852,3
4853,0
4854,3
4855,6
4856,3
4857,3
4858,6
4859,5
4860,3
4861,5
4862,3
4863,2
4864,4
4865,0
4866,3
4867,4
4868,3
4869,6
4870,6
4871,0
4872,2
4873,0
4874,2
4875,0
4876,6
4877,0
4878,6
4879,2
4880,0
4881,4
4882,6
4883,4
4884,6
4885,2
4886,3
4887,4
4888,5
4889,6
4890,4
4891,4
4892,4
4893,0
4894,5
4895,4
4896,4
4897,2
4898,4
4899,4
4900,4
4901,4
4902,3
4903,2
4904,6
4905,4
4906,6
4907,2
4908,5
4909,4
4910,4
4911,6
4912,6
4913,4
4914,0
4915,0
4916,2
4917,4
4918,2
4919,6
4920,6
4921,3
4922,3
4923,5
4924,5
4925,0
4926,3
4927,3
4928,3
4929,6
4930,0
4931,6
4932,4
4933,3
4934,4
4935,3
4936,3
4937,5
4938,2
4939,0
4940,3
4941,5
4942,2
4943,5
4944,5
4945,3
4946,0
4947,6
4948,6
4949,3
4950,0
4951,6
4952,3
4953,0
4954,2
4955,4
4956,4
4957,5
4958,0
4959,5
4960,6
4961,3
4962,0
4963,0
4964,6
4965,0
4966,5
4967,3
4968,3
4969,2
4970,5
4971,4
4972,6
4973,0
4974,0
4975,3
4976,4
4977,3
4978,4
4979,6
4980,3
4981,4
4982,3
4983,4
4984,4
4985,4
4986,6
4987,3
4988,0
4989,2
4990,2
4991,6
4992,3
4993,2
4994,2
4995,6
4996,3
4997,6
4998,0
4999,6
5000,6
5001,0
5002,6
5003,3
5004,6
5005,6
5006,6
5007,0
5008,6
5009,6
5010,6
5011,6
5012,2
5013,3
5014,2
5015,3
5016,6
5017,0
5018,3
5019,3
5020,4
5021,0
5022,4
5023,3
5024,6
5025,6
5026,5
5027,4
5028,4
5029,2
5030,2
5031,4
5032,6
5033,3
5034,3
5035,2
5036,4
5037,5
5038,5
5039,3
5040,4
5041,4
5042,3
5043,0
5044,0
5045,6
5046,4
5047,5
5048,0
5049,3
5050,6
5051,5
5052,4
5053,3
5054,0
5055,0
5056,0
5057,2
5058,0
5059,6
5060,6
5061,3
5062,3
5063,4
5064,0
5065,4
5066,0
5067,4
5068,6
5069,0
5070,4
5071,5
5072,4
5073,6
5074,4
5075,2
5076,0
5077,6
5078,4
5079,4
5080,4
5081,5
5082,0
5083,4
5084,4
5085,6
5086,6
5087,4
5088,0
5089,1
5090,3
5091,6
5092,2
5093,2
5094,3
5095,6
5096,5
5097,5
5098,0
5099,0
5100,3
5101,0
5102,5
5103,0
5104,5
5105,3
5106,3
5107,5
5108,6
5109,3
5110,3
5111,6
5112,4
5113,6
5114,4
5115,6
5116,6
5117,5
5118,3
5119,6
5120,6
5121,0
5122,4
5123,6
5124,5
5125,6
5126,6
5127,2
5128,3
5129,5
5130,4
5131,3
5132,4
5133,3
5134,3
5135,3
5136,2
5137,4
5138,3
5139,0
5140,6
5141,6
5142,4
5143,3
5144,5
5145,3
5146,3
5147,4
5148,6
5149,4
5150,6
5151,5
5152,6
5153,5
5154,3
5155,6
5156,4
5157,6
5158,5
5159,3
5160,3
5161,4
5162,3
5163,6
5164,6
5165,6
5166,3
5167,6
5168,6
5169,4
5170,3
5171,5
5172,6
5173,6
5174,3
5175,5
5176,2
5177,4
5178,5
5179,4
5180,3
5181,0
5182,0
5183,2
5184,2
5185,6
5186,4
5187,3
5188,4
5189,0
5190,3
5191,4
5192,4
5193,6
5194,6
5195,3
5196,0
5197,4
5198,3
5199,5
5200,5
5201,4
5202,5
5203,5
5204,4
5205,6
5206,0
5207,3
5208,6
5209,3
5210,4
5211,2
5212,2
5213,6
5214,4
5215,3
5216,0
5217,0
5218,0
5219,3
5220,4
5221,0
5222,6
5223,5
5224,0
5225,3
5226,0
5227,2
5228,6
5229,6
5230,3
5231,6
5232,2
5233,6
5234,4
5235,6
5236,3
5237,2
5238,3
5239,3
5240,3
5241,3
5242,0
5243,6
5244,6
5245,6
5246,3
5247,6
5248,4
5249,2
5250,4
5251,6
5252,4
5253,2
5254,4
5255,5
5256,5
5257,6
5258,5
5259,5
5260,0
5261,4
5262,0
5263,2
5264,3
5265,0
5266,1
5267,3
5268,6
5269,0
5270,0
5271,0
5272,3
5273,3
5274,0
5275,6
5276,3
5277,4
5278,0
5279,4
5280,0
5281,0
5282,2
5283,3
5284,6
5285,5
5286,6
5287,0
5288,4
5289,5
5290,0
5291,3
5292,6
5293,4
5294,0
5295,4
5296,0
5297,6
5298,3
5299,3
5300,6
5301,2
5302,4
5303,4
5304,5
5305,6
5306,3
5307,3
5308,5
5309,6
5310,6
5311,4
5312,0
5313,6
5314,0
5315,6
5316,2
5317,5
5318,4
5319,3
5320,4
5321,3
5322,5
5323,4
5324,4
5325,3
5326,5
5327,3
5328,0
5329,6
5330,3
5331,5
5332,4
5333,3
5334,3
5335,3
5336,3
5337,2
5338,3
5339,4
5340,5
5341,3
5342,6
5343,4
5344,2
5345,3
5346,5
5347,3
5348,0
5349,3
5350,4
5351,6
5352,6
5353,6
5354,6
5355,2
5356,6
5357,3
5358,6
5359,4
5360,0
5361,4
5362,4
5363,6
5364,5
5365,0
5366,4
5367,4
5368,4
5369,6
5370,4
5371,4
5372,4
5373,4
5374,3
5375,0
5376,3
5377,0
5378,6
5379,2
5380,0
5381,0
5382,0
5383,3
5384,2
5385,6
5386,3
5387,4
5388,2
5389,4
5390,3
5391,6
5392,0
5393,2
5394,3
5395,6
5396,5
5397,4
5398,4
5399,3
5400,0
5401,3
5402,6
5403,5
5404,2
5405,5
5406,5
5407,4
5408,0
5409,2
5410,3
5411,3
5412,4
5413,4
5414,0
5415,6
5416,6
5417,5
5418,0
5419,0
5420,3
5421,3
5422,4
5423,4
5424,3
5425,0
5426,5
5427,4
5428,5
5429,0
5430,0
5431,4
5432,5
5433,6
5434,0
5435,0
5436,5
5437,3
5438,3
5439,6
5440,0
5441,0
5442,3
5443,4
5444,3
5445,6
5446,4
5447,6
5448,0
5449,6
5450,6
5451,3
5452,2
5453,6
5454,5
5455,3
5456,4
5457,4
5458,0
5459,2
5460,6
5461,5
5462,3
5463,6
5464,6
5465,3
5466,5
5467,0
5468,6
5469,0
5470,0
5471,6
5472,5
5473,0
5474,3
5475,6
5476,0
5477,5
5478,6
5479,5
5480,3
5481,2
5482,4
5483,6
5484,4
5485,6
5486,4
5487,4
5488,6
5489,4
5490,3
5491,0
5492,4
5493,0
5494,3
5495,3
5496,0
5497,6
5498,3
5499,0
5500,4
5501,3
5502,6
5503,3
5504,5
5505,5
5506,3
5507,3
5508,0
5509,0
5510,6
5511,3
5512,0
5513,4
5514,0
5515,6
5516,6
5517,6
5518,3
5519,5
5520,6
5521,5
5522,6
5523,6
5524,2
5525,4
5526,3
5527,5
5528,2
5529,5
5530,0
5531,5
5532,0
5533,4
5534,4
5535,3
5536,3
5537,3
5538,4
5539,2
5540,3
5541,0
5542,4
5543,6
5544,2
5545,2
5546,4
5547,3
5548,5
5549,3
5550,0
5551,4
5552,3
5553,4
5554,0
5555,0
5556,3
5557,3
5558,0
5559,4
5560,2
5561,3
5562,5
5563,6
5564,6
5565,0
5566,6
5567,5
5568,6
5569,4
5570,6
5571,6
5572,3
5573,3
5574,3
5575,3
5576,6
5577,2
5578,6
5579,6
5580,2
5581,0
5582,2
5583,2
5584,6
5585,3
5586,3
5587,3
5588,0
5589,2
5590,5
5591,6
5592,6
5593,3
5594,3
5595,3
5596,5
5597,0
5598,6
5599,5
5600,6
5601,6
5602,5
5603,6
5604,4
5605,3
5606,4
5607,3
5608,3
5609,3
5610,4
5611,4
5612,0
5613,6
5614,4
5615,6
5616,6
5617,2
5618,3
5619,0
5620,3
5621,6
5622,5
5623,6
5624,0
5625,5
5626,6
5627,6
5628,2
5629,4
5630,4
5631,4
5632,5
5633,4
5634,6
5635,6
5636,3
5637,6
5638,3
5639,3
5640,2
5641,2
5642,4
5643,5
5644,4
5645,3
5646,3
5647,0
5648,0
5649,4
5650,0
5651,0
5652,1
5653,3
5654,4
5655,6
5656,4
5657,5
5658,6
5659,3
5660,3
5661,5
5662,3
5663,4
5664,0
5665,4
5666,2
5667,3
5668,4
5669,3
5670,3
5671,4
5672,0
5673,3
5674,2
5675,0
5676,6
5677,5
5678,3
5679,3
5680,6
5681,0
5682,4
5683,3
5684,3
5685,5
5686,3
5687,5
5688,2
5689,3
5690,6
5691,6
5692,5
5693,0
5694,3
5695,6
5696,3
5697,0
5698,6
5699,2
5700,4
5701,3
5702,3
5703,5
5704,3
5705,0
5706,4
5707,6
5708,5
5709,0
5710,3
5711,6
5712,4
5713,3
5714,6
5715,0
5716,0
5717,6
5718,6
5719,0
5720,6
5721,3
5722,3
5723,3
5724,0
5725,4
5726,3
5727,3
5728,6
5729,3
5730,0
5731,2
5732,3
5733,0
5734,4
5735,6
5736,4
5737,3
5738,4
5739,4
5740,4
5741,3
5742,2
5743,2
5744,5
5745,3
5746,6
5747,6
5748,3
5749,0
5750,2
5751,2
5752,0
5753,4
5754,0
5755,3
5756,3
5757,2
5758,3
5759,0
5760,3
5761,3
5762,4
5763,2
5764,5
5765,3
5766,0
5767,6
5768,4
5769,0
5770,4
5771,3
5772,4
5773,6
5774,4
5775,3
5776,6
5777,2
5778,2
5779,3
5780,4
5781,2
5782,3
5783,5
5784,4
5785,5
5786,0
5787,2
5788,5
5789,3
5790,3
5791,2
5792,5
5793,6
5794,6
5795,4
